央视,#genre#
北京文艺,rtsp://61.135.88.136/PLTV/88888892/224/3221225868/10000100000000060000000000025097_0.smil
北京文艺,rtsp://61.135.88.136/PLTV/88888892/224/3221225817/10000100000000060000000000025041_0.smil
北京纪实科教,rtsp://61.135.88.136/PLTV/88888892/224/3221226143/10000100000000060000000001010594_0.smil
北京纪实科教,rtsp://61.135.88.136/PLTV/88888892/224/3221225812/10000100000000060000000000025040_0.smil
北京影视,rtsp://61.135.88.136/PLTV/88888892/224/3221226094/10000100000000060000000000804258_0.smil
北京影视,rtsp://61.135.88.136/PLTV/88888892/224/3221225813/10000100000000060000000000025038_0.smil
北京生活,rtsp://61.135.88.136/PLTV/88888892/224/3221226141/10000100000000060000000001010592_0.smil
北京生活,rtsp://61.135.88.136/PLTV/88888892/224/3221225815/10000100000000060000000000025039_0.smil
北京财经,rtsp://61.135.88.136/PLTV/88888892/224/3221226134/10000100000000060000000001010593_0.smil
北京财经,rtsp://61.135.88.136/PLTV/88888892/224/3221225810/10000100000000060000000000025037_0.smil
北京新闻,rtsp://61.135.88.136/PLTV/88888892/224/3221226092/10000100000000060000000000804251_0.smil
北京新闻,rtsp://61.135.88.136/PLTV/88888892/224/3221225811/10000100000000060000000000025034_0.smil
东南卫视,rtsp://61.135.88.136/PLTV/88888892/224/3221226101/10000100000000060000000000793946_0.smil
厦门卫视,rtsp://61.135.88.136/PLTV/88888892/224/3221225990/10000100000000060000000000176937_0.smil
嘉佳卡通,rtsp://61.135.88.136/PLTV/88888892/224/3221225986/10000100000000060000000000176933_0.smil
大湾区卫视,rtsp://61.135.88.136/PLTV/88888892/224/3221226087/10000100000000060000000000658473_0.smil
三沙卫视,rtsp://61.135.88.136/PLTV/88888892/224/3221226088/10000100000000060000000000793947_0.smil
金鹰卡通,rtsp://61.135.88.136/PLTV/88888892/224/3221225846/10000100000000060000000000025075_0.smil
湖南金鹰纪实,rtsp://61.135.88.136/PLTV/88888892/224/3221226050/10000100000000060000000000384062_0.smil
兵团卫视,rtsp://61.135.88.136/PLTV/88888892/224/3221226199/400975082.smil

其它,#genre#
茶,rtsp://61.135.88.136/PLTV/88888892/224/3221226089/10000100000000060000000000659527_0.smil
房山电视台,rtsp://61.135.88.136/PLTV/88888892/224/3221226077/10000100000000060000000000405017_0.smil
纪实,rtsp://61.135.88.136/PLTV/88888892/224/3221226004/10000100000000060000000000205204_0.smil
家有购物,rtsp://61.135.88.136/PLTV/88888892/224/3221226154/10000100000000060000000001234688_0.smil
家有购物精选,rtsp://61.135.88.136/PLTV/88888892/224/3221226168/10000100000000060000000001558173_0.smil
聚鲨环球精选,rtsp://61.135.88.136/PLTV/88888892/224/3221226114/10000100000000060000000000930190_0.smil
