央视,#genre#
兵团卫视,http://hwvod.yn.chinamobile.com/PLTV/88888894/224/3221225647/1.m3u8
云南都市,http://hwvod.yn.chinamobile.com/PLTV/88888894/224/3221225819/1.m3u8
云南娱乐,http://hwvod.yn.chinamobile.com/PLTV/88888894/224/3221225813/1.m3u8
云南影视,http://hwvod.yn.chinamobile.com/PLTV/88888894/224/3221225811/1.m3u8
云南康旅,http://hwvod.yn.chinamobile.com/PLTV/88888894/224/3221225817/1.m3u8
云南少儿,http://hwvod.yn.chinamobile.com/PLTV/88888894/224/3221225867/1.m3u8

其它,#genre#
4K修复1,http://hwvod.yn.chinamobile.com/PLTV/88888894/224/3221226290/1.m3u8
4K修复2,http://hwvod.yn.chinamobile.com/PLTV/88888894/224/3221226306/1.m3u8
百姓健康,http://hwvod.yn.chinamobile.com/PLTV/88888894/224/3221226336/1.m3u8
宾川县,http://hwvod.yn.chinamobile.com/PLTV/88888894/224/3221225971/1.m3u8
财富天下,http://hwvod.yn.chinamobile.com/PLTV/88888894/224/3221226338/1.m3u8
苍山县,http://hwvod.yn.chinamobile.com/PLTV/88888894/224/3221225927/1.m3u8
茶,http://hwvod.yn.chinamobile.com/PLTV/88888894/224/3221226294/1.m3u8
昌宁县,http://hwvod.yn.chinamobile.com/PLTV/88888894/224/3221226007/1.m3u8
车迷,http://hwvod.yn.chinamobile.com/PLTV/88888894/224/3221226343/1.m3u8
哒啵赛事,http://hwvod.yn.chinamobile.com/PLTV/88888894/224/3221226300/1.m3u8
大理文化旅游,http://hwvod.yn.chinamobile.com/PLTV/88888894/224/3221225939/1.m3u8
大理新闻综合,http://hwvod.yn.chinamobile.com/PLTV/88888894/224/3221225937/1.m3u8
大理影视,http://hwvod.yn.chinamobile.com/PLTV/88888894/224/3221225977/1.m3u8
德宏文旅,http://hwvod.yn.chinamobile.com/PLTV/88888894/224/3221225729/1.m3u8
德宏综合,http://hwvod.yn.chinamobile.com/PLTV/88888894/224/3221225727/1.m3u8
德钦县,http://hwvod.yn.chinamobile.com/PLTV/88888894/224/3221225753/1.m3u8
迪庆藏语,http://hwvod.yn.chinamobile.com/PLTV/88888894/224/3221225751/1.m3u8
迪庆新闻综合,http://hwvod.yn.chinamobile.com/PLTV/88888894/224/3221225755/1.m3u8
电影1,http://hwvod.yn.chinamobile.com/PLTV/88888894/224/3221226309/1.m3u8
电视剧1,http://hwvod.yn.chinamobile.com/PLTV/88888894/224/3221226302/1.m3u8
电影2,http://hwvod.yn.chinamobile.com/PLTV/88888894/224/3221226307/1.m3u8
电视剧2,http://hwvod.yn.chinamobile.com/PLTV/88888894/224/3221226304/1.m3u8
电视剧3,http://hwvod.yn.chinamobile.com/PLTV/88888894/224/3221226305/1.m3u8
动画,http://hwvod.yn.chinamobile.com/PLTV/88888894/224/3221226311/1.m3u8
动漫秀场,http://hwvod.yn.chinamobile.com/PLTV/88888894/224/3221226347/1.m3u8
洱源县,http://hwvod.yn.chinamobile.com/PLTV/88888894/224/3221226125/1.m3u8
凤庆县,http://hwvod.yn.chinamobile.com/PLTV/88888894/224/3221225791/1.m3u8
福贡县,http://hwvod.yn.chinamobile.com/PLTV/88888894/224/3221225933/1.m3u8
耿马县,http://hwvod.yn.chinamobile.com/PLTV/88888894/224/3221225795/1.m3u8
贡山县,http://hwvod.yn.chinamobile.com/PLTV/88888894/224/3221225935/1.m3u8
